Velocity,Max_h,Vision,ave_positive_work,std_positive_work,ave_negative_work,std_negative_work,ave_collision_work,std_collision_work,ave_rebound_work,std_rebound_work,ave_preload_work,std_preload_work,ave_pushoff_work,std_pushoff_work,Subjects,uniqsubs,v_dl,h_dl,v2_dl,h2_dl,tstepdl,pos_work_rate,neg_work_rate,std_pos_work_rate,std_neg_work_rate,PO_work_rate,CO_work_rate,RB_workrate,PL_workrate,std_PO_workrate,std_CO_workrate,std_RB_workrate,std_PL_workrate,h2v_dl,v3_dl,Step,Age,Step Length,Step Length_std,Step Width,Step Width_std,clearances_ave,clearances_std,Stride,Stance,Swing,SingleSupport,DoubleSupport,Stride_std,Stance_std,Step_std,Swing_std,SingleSupport_std,DoubleSupport_std,Net_MR
1.2,0.019,1.0,0.039980672967470494,0.006852138507221139,-0.04094633306977319,0.008069396829089743,-0.01433400904769398,0.006243908653773525,0.008956963504316923,0.004836858016948254,-0.015751408941093416,0.008489483121839928,0.027280812612995798,0.006131554721024768,2.0,2,0.39887793904877256,0.02059397355300239,0.1591036102597963,0.0004241117467017618,1.8991075493931882,0.02105234797273346,-0.021560828970879797,0.003608083443936899,0.00424904678603806,0.01436506985700346,-0.007547760553252527,0.004716406665424976,-0.008294111066077527,0.003228650595899085,0.0032878120334831,0.0025469110575089596,0.004470248735808842,0.00016916881945077382,0.0634629201556467,1.8991075493931882,0,0.755712203631022,0.04732104779198836,0.24323163392440922,0.04031445432718235,0.03396925140493898,0.009698137953866223,3.7967415880124458,2.5537871846108513,1.242954403401594,1.242399396030577,0.6567081533626108,3.7967415880124458,2.5537871846108513,1.8991075493931882,1.242954403401594,1.242399396030577,0.6567081533626108,0.10706312384279368
1.4,0.019,1.0,0.03549188317709093,0.007128907093733393,-0.03498349904900152,0.00824696742654839,-0.011414593181297016,0.006432416519178508,0.006296808591271204,0.004449855506160415,-0.007966428102613398,0.00313843778568855,0.019594962896896075,0.00826428862819582,2.0,2,0.46535759555690126,0.02059397355300239,0.21655769174250047,0.0004241117467017618,2.009642386817295,0.01766079547779644,-0.017407823042787967,0.0035473510812157804,0.0041036989867681145,0.009750472534533348,-0.005679912633299152,0.0031332980596829305,-0.003964102347199178,0.004112318033500535,0.0032007766960795627,0.002214252413937052,0.0015616896848294226,0.00019736362269256942,0.10077676672864264,2.009642386817295,0,0.9329802429182148,0.05180514271555826,,,,,4.019718583008387,2.7416916125571515,1.2780269704512341,1.2776619157706437,0.7319804710466516,4.019718583008387,2.7416916125571515,2.009642386817295,1.2780269704512341,1.2776619157706437,0.7319804710466516,0.12216103169849708
0.8,0.032,1.0,0.03132843793362923,0.0050632098091211,-0.02955090003458595,0.007013184656354312,-0.008167118872172035,0.004110744055699123,0.014256843231324414,0.0069228617288911555,-0.01517917914388549,0.008331962268542216,0.010091146599867436,0.00466030694430722,2.0,2,0.26591862603251504,0.0346845870366356,0.07071271567102058,0.0012030205779019504,1.9505952014858627,0.016060963294570213,-0.015149683548937063,0.002595725553546019,0.003595407520233839,0.005173367899285572,-0.004186988087508236,0.007308970728762322,-0.007781819176179032,0.0023891717465301045,0.002107430620442299,0.0035491022040952816,0.004271497367672882,0.0003199055791645289,0.01880382819426569,1.9505952014858627,0,0.5174671294342041,0.03989924286994132,0.24323163392440922,0.04031445432718235,0.03256520859499557,0.012905848107866918,3.9054974978865094,2.6409999463961276,1.264497551490383,1.2612680139824084,0.6893271875034541,3.9054974978865094,2.6409999463961276,1.9505952014858627,1.264497551490383,1.2612680139824084,0.6893271875034541,0.06921432684323305
1.0,0.032,1.0,0.03932261449587332,0.006251817951203416,-0.03446200839098629,0.007410251957678688,-0.013024403088562902,0.0053147140556745786,0.015874002020403826,0.006528381132806635,-0.018110647196379875,0.008340609164677604,0.0181531790752419,0.007279291235226222,2.0,2,0.3323982825406438,0.0346845870366356,0.11048861823596966,0.0012030205779019504,1.873697374303905,0.02098664119144748,-0.018392515709101224,0.0033366209703560167,0.003954881967228919,0.009688426383148435,-0.0069511775312176985,0.008472020208867058,-0.009665726944356818,0.0038849876906779266,0.0028364847645949453,0.0034842238785929803,0.004451417437555098,0.0003998819739556611,0.03672622694192517,1.873697374303905,0,0.6213339401294498,0.04134872744626378,0.24323163392440922,0.04031445432718235,0.04086039966226024,0.014971775147852995,3.7479220600212604,2.479124354765103,1.2687977052561572,1.266957157904564,0.6067402163993411,3.7479220600212604,2.479124354765103,1.873697374303905,1.2687977052561572,1.266957157904564,0.6067402163993411,0.08209157515684448
1.2,0.032,1.0,0.04895118966817684,0.008832639076286775,-0.045996605090805325,0.010621778220872399,-0.023597555527598985,0.009068528160391437,0.01970560909034267,0.007509054457063004,-0.02016789186109987,0.0068427915399200435,0.02741324224208964,0.007341515392067508,2.0,2,0.39887793904877256,0.0346845870366356,0.1591036102597963,0.0012030205779019504,1.7569019642007855,0.027862220354705296,-0.02618051890660227,0.005027394388681637,0.00604574326701504,0.015603171264345374,-0.013431344496409344,0.011216111935594965,-0.011479235763888648,0.004178671059433394,0.005161658615662547,0.004274031568106802,0.0038948055607831416,0.0004798583687467933,0.0634629201556467,1.7569019642007855,0,0.6991243099181421,0.04615543101953285,0.24323163392440922,0.04031445432718235,0.04168048307434264,0.015859489805479635,3.5129280227208786,2.2803159826565946,1.2326120400642848,1.2339243013831325,0.522977662817653,3.5129280227208786,2.2803159826565946,1.7569019642007855,1.2326120400642848,1.2339243013831325,0.522977662817653,0.09902182716431358
1.4,0.032,1.0,0.06391973530899209,0.010789151390117812,-0.06133437000757334,0.01435864191136172,-0.04086598879036657,0.012130794656769974,0.02617886059335502,0.008297452424259581,-0.01939627052579951,0.007159048356230816,0.03669049812113667,0.008394684153047468,2.0,2,0.46535759555690126,0.0346845870366356,0.21655769174250047,0.0012030205779019504,1.6649753826145157,0.03839079903308765,-0.03683800412187464,0.006480066614063432,0.008623936462540546,0.022036661024694235,-0.024544500307382675,0.01572327186738718,-0.011649583968828108,0.005041926890153338,0.007285870279788132,0.004983528592014416,0.004299792315841296,0.0005598347635379254,0.10077676672864264,1.6649753826145157,0,0.7729679405223272,0.04864162009901622,0.24323163392440922,0.04031445432718235,0.050957669898562104,0.01116259000559206,3.3293540479097192,2.1191223301723747,1.2102317177373445,1.2115586436309607,0.4534167389835555,3.3293540479097192,2.1191223301723747,1.6649753826145157,1.2102317177373445,1.2115586436309607,0.4534167389835555,0.12842813442954046
0.8,0.045,1.0,0.03013256387904421,0.005871661366286078,-0.02961489078295254,0.006676225187768482,-0.009993250882961494,0.00554920246798743,0.01094393934832404,0.006000460243833555,-0.012716801408289211,0.006820409631474843,0.012070589317556427,0.005743890068040916,2.0,2,0.26591862603251504,0.04877520052026881,0.07071271567102058,0.002379020185792431,2.013143965121258,0.014967913075818814,-0.014710766490646258,0.0029166624285275147,0.0033163178110644227,0.005995889775736619,-0.004964002106207824,0.005436242781407266,-0.006316886237951312,0.002853193893510216,0.002756485658318621,0.002980641398625522,0.003387939337494936,0.0006326257791095419,0.01880382819426569,2.013143965121258,0,0.5340604898317952,0.038225598284368376,,,,,4.031357770358165,2.7124463126972675,1.3189114576608967,1.3144473136520578,0.6986966514691999,4.031357770358165,2.7124463126972675,2.013143965121258,1.3189114576608967,1.3144473136520578,0.6986966514691999,0.07943178578959083
1.0,0.045,1.0,0.04006393476101767,0.007872916545865173,-0.03882590401620294,0.012275109521575662,-0.014491141251195858,0.008562828870133148,0.014490182581716271,0.006379555466493316,-0.019027620019218126,0.010426389690487165,0.022907894479691954,0.006975639398146484,2.0,2,0.3323982825406438,0.04877520052026881,0.11048861823596966,0.002379020185792431,1.9123736525077206,0.020949846651820005,-0.02030246754617751,0.004116829645472952,0.006418781970499933,0.011978775408065538,-0.00757756792569979,0.007577066627494635,-0.009949739683072374,0.0036476341268345948,0.004477591949096662,0.0033359356620123485,0.005452067213337155,0.0007907822238869273,0.03672622694192517,1.9123736525077206,0,0.6341593219949964,0.050119265327712215,,,,,3.8262861549521308,2.5233954616298853,1.3028906933222457,1.3013037777945615,0.611069874713159,3.8262861549521308,2.5233954616298853,1.9123736525077206,1.3028906933222457,1.3013037777945615,0.611069874713159,0.09310603716413555
1.2,0.045,1.0,0.05012046277207761,0.008000598598119347,-0.047581400783673206,0.01390244954552122,-0.02358685849454829,0.010306235134704514,0.015221921207043953,0.006400622068585457,-0.020694535806646985,0.009306558505726169,0.03244730271485135,0.008110188742690252,2.0,2,0.39887793904877256,0.04877520052026881,0.1591036102597963,0.002379020185792431,1.82518904649115,0.027460422726309976,-0.026069299985744747,0.004383435575345011,0.007616991550682435,0.01777750243309313,-0.01292296737145834,0.008339914835839861,-0.011338297173342875,0.004443478749931002,0.005646667206620499,0.0035068269124726484,0.0050989559265751895,0.0009489386686643128,0.0634629201556467,1.82518904649115,0,0.7262978006736674,0.044116012236402845,0.24323163392440922,0.04031445432718235,0.04698093372745908,0.016154923451847894,3.648497752348632,2.342521999109387,1.305975753239245,1.3077323053574934,0.5174567411336565,3.648497752348632,2.342521999109387,1.82518904649115,1.305975753239245,1.3077323053574934,0.5174567411336565,0.10851889498195762
1.4,0.045,1.0,0.0661996381299214,0.010682138888892917,-0.06302878320024742,0.016887291436347693,-0.041063958061544586,0.015158507614192884,0.02253593397016655,0.00810863560749679,-0.020181907026950528,0.008084573764703461,0.042214644807938365,0.011403682125615534,2.0,2,0.46535759555690126,0.04877520052026881,0.21655769174250047,0.002379020185792431,1.7166639688825513,0.03856295660065232,-0.03671585373885112,0.006222614956989147,0.009837272606904156,0.024591093873437355,-0.02392078986097369,0.013127749156893026,-0.011756469170892996,0.006642932066104159,0.008830212487106718,0.004723484475983405,0.0047094678465035,0.001107095113441698,0.10077676672864264,1.7166639688825513,0,0.7969644635299975,0.05813603006909021,,,,,3.4322287251367922,2.162741421162395,1.2694873039743972,1.2707992277712725,0.44586474111127866,3.4322287251367922,2.162741421162395,1.7166639688825513,1.2694873039743972,1.2707992277712725,0.44586474111127866,0.1354304196858597
0.8,0.0,1.0,,,,,,,,,,,,,3.0,3,0.26591862603251504,0.0,0.07071271567102058,0.0,,,,,,,,,,,,,,0.0,0.01880382819426569,,0,,,,,,,,,,,0.0,,,,,,0.0,0.04899610341648327
1.0,0.0,1.0,,,,,,,,,,,,,3.0,3,0.3323982825406438,0.0,0.11048861823596966,0.0,1.9127813203112591,,,,,,,,,,,,,0.0,0.03672622694192517,1.9127813203112591,0,0.6076732673267327,0.025987872678019937,,,,,3.825499124019745,2.661592665204059,1.163906458815685,1.1641244540696472,0.7486568662416117,3.825499124019745,2.661592665204059,1.9127813203112591,1.163906458815685,1.1641244540696472,0.7486568662416117,0.05626970565262898
1.2,0.0,1.0,0.009352410869739649,0.0045666232549483364,-0.1128458982448025,0.021223074474662436,-0.009860065497389551,0.005096183210608202,0.004251911706934173,0.0036702306942489613,-0.0615227291531976,0.019646918626601294,0.0036755573438278,0.0018322642612677927,3.0,3,0.39887793904877256,0.0,0.1591036102597963,0.0,1.7442929453551246,0.005361720285944039,-0.06469434996300345,0.002618036876838143,0.012167150323675466,0.0021071903968971706,-0.005652757768496345,0.002437613313896948,-0.03527086967646484,0.001050433796769589,0.00292163264443557,0.0021041366382994406,0.011263543018343937,0.0,0.0634629201556467,1.7442929453551246,0,0.6649752475247522,0.021041410071147133,0.1122725040389672,0.03822800772585119,0.01913794028314726,0.004095166014036562,3.4856513959860527,2.4404365723131796,1.0452148236728724,1.0438487877340161,0.7004441576211088,3.4856513959860527,2.4404365723131796,1.7442929453551246,1.0452148236728724,1.0438487877340161,0.7004441576211088,0.08092374975393068
1.2,0.0,1.0,0.009352410869739649,0.0045666232549483364,-0.1128458982448025,0.021223074474662436,-0.009860065497389551,0.005096183210608202,0.004251911706934173,0.0036702306942489613,-0.0615227291531976,0.019646918626601294,0.0036755573438278,0.0018322642612677927,3.0,3,0.39887793904877256,0.0,0.1591036102597963,0.0,1.7442929453551246,0.005361720285944039,-0.06469434996300345,0.002618036876838143,0.012167150323675466,0.0021071903968971706,-0.005652757768496345,0.002437613313896948,-0.03527086967646484,0.001050433796769589,0.00292163264443557,0.0021041366382994406,0.011263543018343937,0.0,0.0634629201556467,1.7442929453551246,0,0.6649752475247522,0.021041410071147133,0.1122725040389672,0.03822800772585119,0.01913794028314726,0.004095166014036562,3.4856513959860527,2.4404365723131796,1.0452148236728724,1.0438487877340161,0.7004441576211088,3.4856513959860527,2.4404365723131796,1.7442929453551246,1.0452148236728724,1.0438487877340161,0.7004441576211088,0.0733118089138951
1.4,0.0,1.0,,,,,,,,,,,,,3.0,3,0.46535759555690126,0.0,0.21655769174250047,0.0,1.6182723460605237,,,,,,,,,,,,,0.0,0.10077676672864264,1.6182723460605237,0,0.719754614350324,0.019228422069963332,,,,,3.237107620785355,2.1883124936499296,1.0487951271354257,1.0474162251742134,0.5708561208863104,3.237107620785355,2.1883124936499296,1.6182723460605237,1.0487951271354257,1.0474162251742134,0.5708561208863104,0.08362300002539434
0.8,0.005,1.0,0.028303480297389192,0.006424795011131705,-0.024574974073478986,0.007987639101449782,-0.0034513699962671653,0.00351281954388037,0.008113765543591792,0.004842126589143005,-0.00864468216703465,0.003780717620973214,0.010175903326584877,0.00623127239410647,3.0,3,0.26591862603251504,0.0054194667244743125,0.07071271567102058,2.9370619577684336e-05,2.520291748701586,0.011230239638712738,-0.009750844951240118,0.002549226697441539,0.0031693311322250235,0.004037589430599588,-0.0013694327246221616,0.0032193755138752783,-0.0034300323252211785,0.002472440897890779,0.0013938146429635055,0.0019212563750357836,0.001500111097423931,7.810194803821506e-06,0.01880382819426569,2.520291748701586,0,0.6405390539053907,0.0588695845637746,,,,,5.0451507424457125,3.559491176464769,1.485659565980943,1.4982646993530253,1.0220270493485606,5.0451507424457125,3.559491176464769,2.520291748701586,1.485659565980943,1.4982646993530253,1.0220270493485606,0.06339794787583371
1.0,0.005,1.0,0.03887961720398306,0.010420702301958781,-0.034905915951145665,0.012968133008877027,-0.005776813578093837,0.004308294441882848,0.015679462623088235,0.007232552564772683,-0.012878434142342646,0.008541942800680198,0.018649758496470135,0.008266664063475475,3.0,3,0.3323982825406438,0.0054194667244743125,0.11048861823596966,2.9370619577684336e-05,1.9490229956390102,0.01994825986711148,-0.017909442848672675,0.005346628708473617,0.006653658288226236,0.00956877293813334,-0.002963953524929982,0.008044780722531978,-0.00660763581094655,0.00424143998401884,0.002210489281821081,0.0037108605598577893,0.004382679332051504,9.762743504776883e-06,0.03672622694192517,1.9490229956390102,0,0.619186918691869,0.02112580619022441,,,,,3.8964785355409,2.718610970604567,1.177867564936333,1.177891339108078,0.7711316565309327,3.8964785355409,2.718610970604567,1.9490229956390102,1.177867564936333,1.177891339108078,0.7711316565309327,0.07836802582801021
1.2,0.005,1.0,0.04846938746581552,0.010937168692227515,-0.047796725226804414,0.010915820068543046,-0.018071743952280905,0.00638966597674571,0.018146845506222125,0.00675798553590956,-0.025471412287202386,0.006930301357414757,0.029945668568403735,0.00584344741553318,3.0,3,0.39887793904877256,0.0054194667244743125,0.1591036102597963,2.9370619577684336e-05,,,,,,,,,,,,,,1.1715292205732259e-05,0.0634629201556467,,0,,,,,,,,,,,0.0,,,,,,0.0,0.07891494411613177
1.4,0.005,1.0,0.06113285581688546,0.012878205621666803,-0.05791233279512327,0.016232286943847454,-0.027908296543315066,0.010005321664423687,0.02229969563857168,0.008702124605470478,-0.02674010470967136,0.007506748358504659,0.03736306219013941,0.009436974192553571,3.0,3,0.46535759555690126,0.0054194667244743125,0.21655769174250047,2.9370619577684336e-05,1.6732030601494086,0.03653642362537073,-0.03461165842593665,0.0076967380280292125,0.00970132515918181,0.0223302616879048,-0.016679563412239393,0.013327548920798907,-0.01598138644766978,0.005640065104656752,0.005979741432895935,0.005200877773133777,0.004486453878368083,1.3667840906687634e-05,0.10077676672864264,1.6732030601494086,0,0.7441859994823011,0.019224585491875005,,,,,3.3466368696128126,2.254783753558332,1.091853116054481,1.090505344199258,0.5826977159501506,3.3466368696128126,2.254783753558332,1.6732030601494086,1.091853116054481,1.090505344199258,0.5826977159501506,0.08442389756790795
0.8,0.019,1.0,0.02631709177159892,0.005824692542096266,-0.0256201243703657,0.006794801201767221,-0.011324729299464164,0.004942695224065894,0.013555556887131566,0.003534929185696432,-0.009552973598259759,0.00502875450177256,0.010840121425181972,0.005020388849852771,3.0,3,0.26591862603251504,0.02059397355300239,0.07071271567102058,0.0004241117467017618,1.8733869117913153,0.014047867851513258,-0.013675831836504063,0.00310917755720133,0.0036270143444474554,0.005786376192207272,-0.006045056271176552,0.007235855445456202,-0.005099306255494917,0.0026798462283759215,0.0026383739487854828,0.00188691890791335,0.0026843117511502796,0.00011277921296718254,0.01880382819426569,1.8733869117913153,0,0.47612641698952507,0.03165101727751401,,,,,3.745556046635845,2.600680543459555,1.1448755031762912,1.144181024954481,0.7292058868368343,3.745556046635845,2.600680543459555,1.8733869117913153,1.1448755031762912,1.144181024954481,0.7292058868368343,0.06649927602928969
1.0,0.019,1.0,0.03632712448272646,0.007898251080965013,-0.033827999842225204,0.009402505583508528,-0.016416079335579,0.006266177487902629,0.015771831947805712,0.004896641074992736,-0.015977332900191776,0.005031770273146786,0.020090505989686352,0.00608967673898435,3.0,3,0.3323982825406438,0.02059397355300239,0.11048861823596966,0.0004241117467017618,1.797899193745552,0.020205317744787676,-0.01881529284840022,0.004393044453460506,0.005229717893092965,0.011174434061473674,-0.009130700649227995,0.008772367217623785,-0.00888666781528852,0.0033871068857302088,0.0034852774336298254,0.0027235348299987803,0.0027986943264956534,0.00014097401620897818,0.03672622694192517,1.797899193745552,0,0.5711762582508251,0.03611973350912513,,,,,3.6009909777892384,2.4215193505796986,1.17947162720954,1.1778360026738437,0.6200631910717083,3.6009909777892384,2.4215193505796986,1.797899193745552,1.17947162720954,1.1778360026738437,0.6200631910717083,0.08562028060393242
1.2,0.019,1.0,0.05073938509466482,0.007642476044176247,-0.04774534302461382,0.010937542600121813,-0.024556580004834683,0.007764089741255513,0.01927166126363144,0.004314988602819811,-0.02252244791726355,0.006378286562820363,0.030817591399810357,0.007066164651245545,3.0,3,0.39887793904877256,0.02059397355300239,0.1591036102597963,0.0004241117467017618,1.757942742333388,0.028862933856034695,-0.027159782781798404,0.004347397591591682,0.006221785463617531,0.017530486436039966,-0.013968930508077725,0.010962621705216285,-0.012811821099115323,0.00401956473386974,0.004416577146847186,0.002454567204556591,0.0036282675250015294,0.00016916881945077382,0.0634629201556467,1.757942742333388,0,0.6856268414101391,0.040738340304531516,0.1122725040389672,0.03822800772585119,0.03505472421492388,0.00859226693042308,3.515527312258217,2.3279302982665513,1.1875970139916663,1.1874066566276775,0.5705360857057108,3.515527312258217,2.3279302982665513,1.757942742333388,1.1875970139916663,1.1874066566276775,0.5705360857057108,0.08683669949616321
1.4,0.019,1.0,0.06734748319578991,0.010003298067268403,-0.061610321679062156,0.013834973322130207,-0.03615562475975904,0.012362610520059818,0.024685558568156196,0.005718628444802676,-0.025077713959264187,0.005719946261250408,0.04210847622113916,0.008257505179532196,3.0,3,0.46535759555690126,0.02059397355300239,0.21655769174250047,0.0004241117467017618,1.6483038949382633,0.040858656830579404,-0.03737801134139148,0.006068843310986093,0.00839346031069616,0.025546549001339538,-0.0219350478214536,0.014976339401952808,-0.015214253898370764,0.005009698275233086,0.00750020099935689,0.0034694017664848543,0.003470201264958272,0.00019736362269256942,0.10077676672864264,1.6483038949382633,0,0.7500101834653111,0.03154129503509354,,,,,3.295526241631586,2.137030248809882,1.158495992821704,1.1595183576326402,0.48878553730562285,3.295526241631586,2.137030248809882,1.6483038949382633,1.158495992821704,1.1595183576326402,0.48878553730562285,0.11574663740849028
0.8,0.032,1.0,0.030141908600017767,0.006752726700459204,-0.02597984239459935,0.005980694963957758,-0.012422688444204988,0.00495452707916142,0.016696823236832848,0.006750767489386926,-0.009489971512141404,0.004899374470215354,0.012128485771336153,0.005393475779496641,3.0,3,0.26591862603251504,0.0346845870366356,0.07071271567102058,0.0012030205779019504,1.9483102921113193,0.015470794730214137,-0.013334550712887656,0.0034659400649890825,0.0030696829905244084,0.006225130473541211,-0.006376134486639155,0.008569899417170892,-0.004870872750899158,0.0027682837797114493,0.002542986658348123,0.0034649344699972523,0.0025146787398561982,0.0003199055791645289,0.01880382819426569,1.9483102921113193,0,0.5065822298982922,0.03597810717762409,0.1122725040389672,0.03822800772585119,0.039920471784252475,0.01262554624084482,3.894653514568047,2.630454268835052,1.264199245732995,1.265833389650778,0.6824769024605415,3.894653514568047,2.630454268835052,1.9483102921113193,1.264199245732995,1.265833389650778,0.6824769024605415,0.06600376771118559
1.0,0.032,1.0,0.04022575921904955,0.007162425810591785,-0.0373526445840355,0.009871207912654386,-0.018665113373307417,0.008503001842251088,0.019930200844197513,0.0058065010526167984,-0.015779832857244023,0.006671539485162466,0.019691631312736657,0.007944316638491739,3.0,3,0.3323982825406438,0.0346845870366356,0.11048861823596966,0.0012030205779019504,1.8371619318104246,0.02189559805400998,-0.020331710524410043,0.0038986360900334998,0.005373074491548406,0.010718506067307638,-0.01015975404787206,0.010848363717485354,-0.00858924441227336,0.004324233210440541,0.004628335529395514,0.003160582065237332,0.0036314379095521653,0.0003998819739556611,0.03672622694192517,1.8371619318104246,0,0.5971030332469776,0.03734857826684313,0.1122725040389672,0.03822800772585119,0.031857294269677844,0.01073583481328584,3.666169045390275,2.441650012425704,1.2245190329645717,1.2280266638710213,0.6091352679394035,3.666169045390275,2.441650012425704,1.8371619318104246,1.2245190329645717,1.2280266638710213,0.6091352679394035,0.07835858678154208
1.2,0.032,1.0,0.05523427189267253,0.008882481287902066,-0.05268873787056354,0.01359994341167045,-0.029735430631702767,0.010806597972023975,0.02645833587929442,0.007534754219382412,-0.02203696047977106,0.005332828632419852,0.028398290815712084,0.0071640649422592805,3.0,3,0.39887793904877256,0.0346845870366356,0.1591036102597963,0.0012030205779019504,1.7393828993444453,0.031755096542279294,-0.030291626927240318,0.0051066854177132465,0.007818832424301815,0.016326647126641922,-0.01709539092451106,0.015211334944862504,-0.01266941309361875,0.004118739436244509,0.006212891926266991,0.004331854833241249,0.003065931391201867,0.0004798583687467933,0.0634629201556467,1.7393828993444453,0,0.6783881946561008,0.0474132180693813,0.1122725040389672,0.03822800772585119,0.04326471040090759,0.011274043788619672,3.478163417819951,2.286957754194503,1.1912056636254473,1.196165600073336,0.5432172992711092,3.478163417819951,2.286957754194503,1.7393828993444453,1.1912056636254473,1.196165600073336,0.5432172992711092,0.10283471059538506
1.4,0.032,1.0,0.07539190554929419,0.01170624505937381,-0.06841349946899192,0.016904020528802955,-0.043841790614321884,0.014868709656832442,0.03580860504119634,0.009691616969418157,-0.023978834297160693,0.005985642134596109,0.03947064217641326,0.008873489008301658,3.0,3,0.46535759555690126,0.0346845870366356,0.21655769174250047,0.0012030205779019504,1.6603100088246925,0.04540833046152805,-0.04120525631079028,0.007050638132128396,0.010181243526182828,0.023773055614086137,-0.026405785896187424,0.02156742105442386,-0.014442383753462363,0.005344477212772488,0.008955381571997972,0.0058372333587741855,0.0036051352475031163,0.0005598347635379254,0.10077676672864264,1.6603100088246925,0,0.755473197722766,0.04643431501661853,0.1122725040389672,0.03822800772585119,0.04216922084887977,0.009462189148904246,3.320238690660879,2.126617002719073,1.1936216879418053,1.1934919696700557,0.46681803915463654,3.320238690660879,2.126617002719073,1.6603100088246925,1.1936216879418053,1.1934919696700557,0.46681803915463654,0.1321572993314021
0.8,0.045,1.0,0.03075419464020989,0.005692364275362665,-0.027616924848057348,0.006415121205702954,-0.013315592953279656,0.005867304487936299,0.01555672386271012,0.0049758925551445276,-0.01044391802813685,0.005024035780082525,0.013079031141073928,0.006075758183101221,3.0,3,0.26591862603251504,0.04877520052026881,0.07071271567102058,0.002379020185792431,1.9861740492002078,0.015484138790653308,-0.013904584474446298,0.0028659946884588817,0.003229888744285121,0.006585037774680718,-0.006704142045679016,0.007832507865549093,-0.005258309578831929,0.003059026063475055,0.0029540736826658997,0.002505265113673305,0.00252950429097873,0.0006326257791095419,0.01880382819426569,1.9861740492002078,0,0.5164272256241168,0.03688245444881401,,,,,3.9793193372460016,2.7043340998710854,1.2749852373749164,1.271391426203918,0.7147826229962896,3.9793193372460016,2.7043340998710854,1.9861740492002078,1.2749852373749164,1.271391426203918,0.7147826229962896,0.08863550108822464
1.0,0.045,1.0,0.03978662351232569,0.007852474727618108,-0.04134680276032951,0.010610222463623661,-0.021215409691073845,0.008627119443642778,0.01815375452194588,0.0044670100349043845,-0.017407260370971723,0.006685056895221565,0.020308107286516944,0.007232170316500581,3.0,3,0.3323982825406438,0.04877520052026881,0.11048861823596966,0.002379020185792431,1.9173995413523106,0.02075030407291369,-0.02156399950485452,0.004095377389148579,0.005533652342557902,0.01059148437690455,-0.01106467860950408,0.009467903861676286,-0.009078577518952918,0.0037718640067055872,0.0044993853693937,0.0023297231164214607,0.0034865226318489175,0.0007907822238869273,0.03672622694192517,1.9173995413523106,0,0.623181365923256,0.045537725795930496,,,,,3.8274760819938702,2.538872210544214,1.2886038714496575,1.2911301300334266,0.6262694113188839,3.8274760819938702,2.538872210544214,1.9173995413523106,1.2886038714496575,1.2911301300334266,0.6262694113188839,0.10618865968617638
1.2,0.045,1.0,0.05720130708366741,0.010647863604614154,-0.05358176515458434,0.014561402119399157,-0.03068371839428174,0.012476476071150815,0.023700265072783396,0.005645226169259516,-0.021393032318603226,0.006920840751590863,0.032373408446164424,0.01006377562954546,3.0,3,0.39887793904877256,0.04877520052026881,0.1591036102597963,0.002379020185792431,1.7878072773713063,0.031995231145816275,-0.029970660614698934,0.005955822945452034,0.008144838822230013,0.018107884924690825,-0.017162766245921873,0.013256610694431764,-0.011966072959529714,0.005629116603856028,0.0069786470997564905,0.00315762567963139,0.0038711335607531966,0.0009489386686643128,0.0634629201556467,1.7878072773713063,0,0.697274505657185,0.04262900863552325,0.1122725040389672,0.03822800772585119,0.04623065295368439,0.014621003886406166,3.5735160764264076,2.307095935248154,1.2664201411782532,1.2660005810756265,0.5218066962956801,3.5735160764264076,2.307095935248154,1.7878072773713063,1.2664201411782532,1.2660005810756265,0.5218066962956801,0.11164233784739384
1.4,0.045,1.0,0.07260888621751148,0.015204529731958362,-0.06966008311768855,0.020571520047634573,-0.04642736662945056,0.017775924050502545,0.030223891743255446,0.0068105798628824935,-0.021949150601201815,0.00812423241011705,0.04354712929237439,0.011579233232989213,3.0,3,0.46535759555690126,0.04877520052026881,0.21655769174250047,0.002379020185792431,1.6790723178635272,0.04324345380781451,-0.0414872441029371,0.00905531558718376,0.012251717706721552,0.02593523151390186,-0.027650605715735535,0.01800035139743874,-0.013072188950819099,0.006896208763493151,0.010586753090611878,0.004056156361119907,0.004838524418325487,0.001107095113441698,0.10077676672864264,1.6790723178635272,0,0.764010411574934,0.05273832718968528,,,,,3.3576456381462347,2.13586166610317,1.2217839720430639,1.2220265080765327,0.45704580978699494,3.3576456381462347,2.13586166610317,1.6790723178635272,1.2217839720430639,1.2220265080765327,0.45704580978699494,0.16131564154906078
0.8,0.0,1.0,,,,,,,,,,,,,4.0,4,0.26591862603251504,0.0,0.07071271567102058,0.0,2.3169297576134666,,,,,,,,,,,,,0.0,0.01880382819426569,2.3169297576134666,0,0.6276499091459723,0.030851114195420335,,,,,4.630602185350571,3.2282767563618,1.4023254289887712,1.4020825433085111,0.9148472143049556,4.630602185350571,3.2282767563618,2.3169297576134666,1.4023254289887712,1.4020825433085111,0.9148472143049556,0.05932199163153663
